,Lat,Lon,coords,Day,Weekday,Hour,Minute,hot_z
335251,40.7684,-73.8624,"40.7684, -73.8624",2,Wednesday,11,6,Yes
335279,40.7104,-73.9847,"40.7104, -73.9847",2,Wednesday,11,12,Yes
335288,40.7191,-74.0051,"40.7191, -74.0051",2,Wednesday,11,14,Yes
335305,40.7276,-74.0073,"40.7276, -74.0073",2,Wednesday,11,17,Yes
335314,40.7552,-73.9839,"40.7552, -73.9839",2,Wednesday,11,19,Yes
335329,40.774,-73.8728,"40.774, -73.8728",2,Wednesday,11,21,Yes
335341,40.774,-73.8727,"40.774, -73.8727",2,Wednesday,11,23,Yes
335343,40.7494,-73.9918,"40.7494, -73.9918",2,Wednesday,11,23,Yes
335354,40.7103,-73.9846,"40.7103, -73.9846",2,Wednesday,11,26,Yes
335362,40.771,-73.866,"40.771, -73.866",2,Wednesday,11,27,Yes
335389,40.7453,-73.9887,"40.7453, -73.9887",2,Wednesday,11,32,Yes
335390,40.7453,-73.9887,"40.7453, -73.9887",2,Wednesday,11,32,Yes
335393,40.7103,-73.9846,"40.7103, -73.9846",2,Wednesday,11,32,Yes
335404,40.754,-73.9805,"40.754, -73.9805",2,Wednesday,11,34,Yes
335422,40.7679,-73.9916,"40.7679, -73.9916",2,Wednesday,11,38,Yes
335426,40.7247,-73.9985,"40.7247, -73.9985",2,Wednesday,11,38,Yes
335427,40.7604,-73.9758,"40.7604, -73.9758",2,Wednesday,11,38,Yes
335453,40.771,-73.8661,"40.771, -73.8661",2,Wednesday,11,42,Yes
335465,40.7664,-73.9684,"40.7664, -73.9684",2,Wednesday,11,45,Yes
335469,40.7513,-74.0069,"40.7513, -74.0069",2,Wednesday,11,46,Yes
335476,40.7388,-74.0088,"40.7388, -74.0088",2,Wednesday,11,47,Yes
335479,40.7501,-73.9944,"40.7501, -73.9944",2,Wednesday,11,48,Yes
335482,40.7503,-73.9948,"40.7503, -73.9948",2,Wednesday,11,49,Yes
335491,40.753,-73.9812,"40.753, -73.9812",2,Wednesday,11,51,Yes
335504,40.7683,-73.8623,"40.7683, -73.8623",2,Wednesday,11,53,Yes
335523,40.7711,-73.8661,"40.7711, -73.8661",2,Wednesday,11,58,Yes
335545,40.6951,-74.1783,"40.6951, -74.1783",2,Wednesday,12,3,Yes
335546,40.7103,-73.9846,"40.7103, -73.9846",2,Wednesday,12,4,Yes
335547,40.7709,-73.8658,"40.7709, -73.8658",2,Wednesday,12,4,Yes
335559,40.6458,-73.7768,"40.6458, -73.7768",2,Wednesday,12,6,Yes
335566,40.7376,-74.0092,"40.7376, -74.0092",2,Wednesday,12,7,Yes
335578,40.7263,-74.009,"40.7263, -74.009",2,Wednesday,12,9,Yes
335581,40.7708,-73.8658,"40.7708, -73.8658",2,Wednesday,12,11,Yes
335588,40.7214,-73.999,"40.7214, -73.999",2,Wednesday,12,12,Yes
335596,40.7385,-73.9855,"40.7385, -73.9855",2,Wednesday,12,14,Yes
335650,40.774,-73.8724,"40.774, -73.8724",2,Wednesday,12,25,Yes
335656,40.7237,-73.9965,"40.7237, -73.9965",2,Wednesday,12,26,Yes
335662,40.7459,-73.9882,"40.7459, -73.9882",2,Wednesday,12,26,Yes
335664,40.7591,-73.9943,"40.7591, -73.9943",2,Wednesday,12,27,Yes
335676,40.7499,-73.9835,"40.7499, -73.9835",2,Wednesday,12,31,Yes
335679,40.7404,-73.9963,"40.7404, -73.9963",2,Wednesday,12,31,Yes
335683,40.7215,-74.0013,"40.7215, -74.0013",2,Wednesday,12,32,Yes
335701,40.7691,-73.9812,"40.7691, -73.9812",2,Wednesday,12,38,Yes
335709,40.7208,-74.01,"40.7208, -74.01",2,Wednesday,12,39,Yes
335715,40.7747,-73.9633,"40.7747, -73.9633",2,Wednesday,12,40,Yes
335719,40.7201,-74.0086,"40.7201, -74.0086",2,Wednesday,12,42,Yes
335728,40.6416,-73.7886,"40.6416, -73.7886",2,Wednesday,12,45,Yes
335755,40.7705,-73.8653,"40.7705, -73.8653",2,Wednesday,12,50,Yes
335756,40.774,-73.8726,"40.774, -73.8726",2,Wednesday,12,51,Yes
335762,40.7421,-74.00399999999999,"40.7421, -74.00399999999999",2,Wednesday,12,52,Yes
335776,40.7685,-73.8625,"40.7685, -73.8625",2,Wednesday,12,54,Yes
335793,40.7739,-73.8715,"40.7739, -73.8715",2,Wednesday,12,58,Yes
335804,40.7028,-73.9907,"40.7028, -73.9907",2,Wednesday,13,0,Yes
335807,40.7739,-73.8726,"40.7739, -73.8726",2,Wednesday,13,1,Yes
335811,40.7245,-73.9987,"40.7245, -73.9987",2,Wednesday,13,2,Yes
335818,40.7227,-73.9981,"40.7227, -73.9981",2,Wednesday,13,3,Yes
335827,40.7335,-74.0081,"40.7335, -74.0081",2,Wednesday,13,4,Yes
335847,40.774,-73.8726,"40.774, -73.8726",2,Wednesday,13,10,Yes
335855,40.7104,-73.9847,"40.7104, -73.9847",2,Wednesday,13,11,Yes
335864,40.7739,-73.8726,"40.7739, -73.8726",2,Wednesday,13,12,Yes
335868,40.7742,-73.9632,"40.7742, -73.9632",2,Wednesday,13,14,Yes
335872,40.7104,-73.9847,"40.7104, -73.9847",2,Wednesday,13,14,Yes
335880,40.7301,-74.0004,"40.7301, -74.0004",2,Wednesday,13,16,Yes
335883,40.7433,-74.0074,"40.7433, -74.0074",2,Wednesday,13,16,Yes
335889,40.7103,-73.9846,"40.7103, -73.9846",2,Wednesday,13,17,Yes
335917,40.7406,-74.0057,"40.7406, -74.0057",2,Wednesday,13,22,Yes
335919,40.7577,-73.9753,"40.7577, -73.9753",2,Wednesday,13,23,Yes
335940,40.7741,-73.8721,"40.7741, -73.8721",2,Wednesday,13,28,Yes
335958,40.7325,-73.9969,"40.7325, -73.9969",2,Wednesday,13,32,Yes
335979,40.6417,-73.7887,"40.6417, -73.7887",2,Wednesday,13,35,Yes
336016,40.7748,-73.9911,"40.7748, -73.9911",2,Wednesday,13,42,Yes
336018,40.7196,-73.9995,"40.7196, -73.9995",2,Wednesday,13,43,Yes
336020,40.7426,-74.007,"40.7426, -74.007",2,Wednesday,13,44,Yes
336022,40.7145,-74.0156,"40.7145, -74.0156",2,Wednesday,13,44,Yes
336041,40.7632,-73.9738,"40.7632, -73.9738",2,Wednesday,13,46,Yes
336046,40.7247,-73.9988,"40.7247, -73.9988",2,Wednesday,13,47,Yes
336056,40.7103,-73.9846,"40.7103, -73.9846",2,Wednesday,13,49,Yes
336062,40.7564,-73.9788,"40.7564, -73.9788",2,Wednesday,13,51,Yes
336066,40.7497,-73.9916,"40.7497, -73.9916",2,Wednesday,13,52,Yes
336075,40.7367,-73.9889,"40.7367, -73.9889",2,Wednesday,13,54,Yes
336076,40.764,-73.9705,"40.764, -73.9705",2,Wednesday,13,54,Yes
336078,40.7707,-73.8655,"40.7707, -73.8655",2,Wednesday,13,54,Yes
336106,40.7498,-73.9836,"40.7498, -73.9836",2,Wednesday,13,59,Yes
336130,40.7103,-73.9847,"40.7103, -73.9847",2,Wednesday,14,4,Yes
336131,40.7388,-74.0088,"40.7388, -74.0088",2,Wednesday,14,4,Yes
336137,40.7439,-74.0064,"40.7439, -74.0064",2,Wednesday,14,5,Yes
336149,40.7103,-73.9847,"40.7103, -73.9847",2,Wednesday,14,7,Yes
336189,40.7644,-73.9708,"40.7644, -73.9708",2,Wednesday,14,16,Yes
336208,40.7513,-74.0068,"40.7513, -74.0068",2,Wednesday,14,19,Yes
336212,40.7103,-73.9847,"40.7103, -73.9847",2,Wednesday,14,19,Yes
336218,40.7103,-73.9846,"40.7103, -73.9846",2,Wednesday,14,20,Yes
336248,40.774,-73.8724,"40.774, -73.8724",2,Wednesday,14,25,Yes
336265,40.645,-73.7819,"40.645, -73.7819",2,Wednesday,14,27,Yes
336267,40.7263,-73.99600000000001,"40.7263, -73.99600000000001",2,Wednesday,14,27,Yes
336288,40.7741,-73.8728,"40.7741, -73.8728",2,Wednesday,14,32,Yes
336290,40.7104,-73.9847,"40.7104, -73.9847",2,Wednesday,14,33,Yes
336293,40.6466,-73.7898,"40.6466, -73.7898",2,Wednesday,14,33,Yes
336309,40.7335,-74.0081,"40.7335, -74.0081",2,Wednesday,14,35,Yes
336312,40.7233,-73.9913,"40.7233, -73.9913",2,Wednesday,14,36,Yes
336313,40.7193,-74.0087,"40.7193, -74.0087",2,Wednesday,14,36,Yes
336334,40.7514,-73.994,"40.7514, -73.994",2,Wednesday,14,40,Yes
336338,40.7565,-73.9787,"40.7565, -73.9787",2,Wednesday,14,40,Yes
336344,40.7103,-73.9846,"40.7103, -73.9846",2,Wednesday,14,40,Yes
336364,40.6449,-73.7822,"40.6449, -73.7822",2,Wednesday,14,44,Yes
336371,40.7284,-74.0071,"40.7284, -74.0071",2,Wednesday,14,45,Yes
336383,40.6449,-73.7823,"40.6449, -73.7823",2,Wednesday,14,47,Yes
336397,40.7492,-74.0031,"40.7492, -74.0031",2,Wednesday,14,49,Yes
336401,40.6878,-74.1815,"40.6878, -74.1815",2,Wednesday,14,49,Yes
336405,40.6449,-73.7822,"40.6449, -73.7822",2,Wednesday,14,50,Yes
336406,40.7572,-73.9824,"40.7572, -73.9824",2,Wednesday,14,50,Yes
336411,40.6449,-73.7822,"40.6449, -73.7822",2,Wednesday,14,51,Yes
336414,40.7388,-74.0081,"40.7388, -74.0081",2,Wednesday,14,52,Yes
336428,40.7282,-74.0071,"40.7282, -74.0071",2,Wednesday,14,54,Yes
336433,40.7103,-73.9846,"40.7103, -73.9846",2,Wednesday,14,54,Yes
336438,40.7259,-74.0039,"40.7259, -74.0039",2,Wednesday,14,55,Yes
336442,40.6445,-73.7833,"40.6445, -73.7833",2,Wednesday,14,56,Yes
336447,40.7104,-73.9847,"40.7104, -73.9847",2,Wednesday,14,57,Yes
336468,40.774,-73.872,"40.774, -73.872",2,Wednesday,14,59,Yes
336475,40.7103,-73.9847,"40.7103, -73.9847",2,Wednesday,15,0,Yes
336479,40.7103,-73.9847,"40.7103, -73.9847",2,Wednesday,15,1,Yes
336499,40.756,-73.979,"40.756, -73.979",2,Wednesday,15,3,Yes
336506,40.7103,-73.9846,"40.7103, -73.9846",2,Wednesday,15,4,Yes
336510,40.7623,-73.9745,"40.7623, -73.9745",2,Wednesday,15,5,Yes
336513,40.6449,-73.782,"40.6449, -73.782",2,Wednesday,15,6,Yes
336519,40.645,-73.7819,"40.645, -73.7819",2,Wednesday,15,7,Yes
336527,40.7411,-73.9926,"40.7411, -73.9926",2,Wednesday,15,8,Yes
336530,40.7682,-73.862,"40.7682, -73.862",2,Wednesday,15,8,Yes
336531,40.6458,-73.7768,"40.6458, -73.7768",2,Wednesday,15,8,Yes
336533,40.7103,-73.9846,"40.7103, -73.9846",2,Wednesday,15,9,Yes
336535,40.721,-74.01,"40.721, -74.01",2,Wednesday,15,9,Yes
336540,40.7103,-73.9847,"40.7103, -73.9847",2,Wednesday,15,9,Yes
336543,40.688,-74.1829,"40.688, -74.1829",2,Wednesday,15,10,Yes
336578,40.6466,-73.7899,"40.6466, -73.7899",2,Wednesday,15,15,Yes
336586,40.7104,-73.9847,"40.7104, -73.9847",2,Wednesday,15,16,Yes
336587,40.7103,-73.9846,"40.7103, -73.9846",2,Wednesday,15,16,Yes
336601,40.7684,-73.8624,"40.7684, -73.8624",2,Wednesday,15,18,Yes
336603,40.7399,-73.995,"40.7399, -73.995",2,Wednesday,15,18,Yes
336614,40.7249,-73.9992,"40.7249, -73.9992",2,Wednesday,15,19,Yes
336623,40.7103,-73.9846,"40.7103, -73.9846",2,Wednesday,15,20,Yes
336633,40.7104,-73.9847,"40.7104, -73.9847",2,Wednesday,15,21,Yes
336637,40.7104,-73.9847,"40.7104, -73.9847",2,Wednesday,15,23,Yes
336639,40.7498,-73.9915,"40.7498, -73.9915",2,Wednesday,15,23,Yes
336649,40.7103,-73.9846,"40.7103, -73.9846",2,Wednesday,15,24,Yes
336652,40.7684,-73.9848,"40.7684, -73.9848",2,Wednesday,15,25,Yes
336660,40.7309,-73.9913,"40.7309, -73.9913",2,Wednesday,15,25,Yes
336663,40.7536,-73.9808,"40.7536, -73.9808",2,Wednesday,15,26,Yes
336675,40.7565,-73.9787,"40.7565, -73.9787",2,Wednesday,15,27,Yes
336676,40.7558,-73.9834,"40.7558, -73.9834",2,Wednesday,15,27,Yes
336684,40.7103,-73.9846,"40.7103, -73.9846",2,Wednesday,15,28,Yes
336686,40.6417,-73.7888,"40.6417, -73.7888",2,Wednesday,15,28,Yes
336703,40.7512,-74.0066,"40.7512, -74.0066",2,Wednesday,15,31,Yes
336704,40.7696,-73.9808,"40.7696, -73.9808",2,Wednesday,15,31,Yes
336711,40.774,-73.872,"40.774, -73.872",2,Wednesday,15,32,Yes
336712,40.7395,-73.9924,"40.7395, -73.9924",2,Wednesday,15,32,Yes
336714,40.7551,-73.9839,"40.7551, -73.9839",2,Wednesday,15,32,Yes
336721,40.7103,-73.9846,"40.7103, -73.9846",2,Wednesday,15,33,Yes
336729,40.6416,-73.7885,"40.6416, -73.7885",2,Wednesday,15,34,Yes
336738,40.7629,-73.9719,"40.7629, -73.9719",2,Wednesday,15,35,Yes
336744,40.7103,-73.9846,"40.7103, -73.9846",2,Wednesday,15,36,Yes
336756,40.7376,-74.0017,"40.7376, -74.0017",2,Wednesday,15,38,Yes
336768,40.7103,-73.9847,"40.7103, -73.9847",2,Wednesday,15,39,Yes
336778,40.7642,-73.979,"40.7642, -73.979",2,Wednesday,15,40,Yes
336781,40.7103,-73.9847,"40.7103, -73.9847",2,Wednesday,15,40,Yes
336782,40.7739,-73.8714,"40.7739, -73.8714",2,Wednesday,15,40,Yes
336783,40.6949,-74.1781,"40.6949, -74.1781",2,Wednesday,15,41,Yes
336812,40.721,-73.9937,"40.721, -73.9937",2,Wednesday,15,44,Yes
336816,40.7103,-73.9847,"40.7103, -73.9847",2,Wednesday,15,45,Yes
336824,40.7474,-73.9853,"40.7474, -73.9853",2,Wednesday,15,45,Yes
336833,40.6447,-73.7829,"40.6447, -73.7829",2,Wednesday,15,46,Yes
336837,40.756,-73.979,"40.756, -73.979",2,Wednesday,15,46,Yes
336839,40.7419,-74.0036,"40.7419, -74.0036",2,Wednesday,15,46,Yes
336868,40.714,-74.0144,"40.714, -74.0144",2,Wednesday,15,49,Yes
336885,40.763000000000005,-73.97399999999999,"40.763000000000005, -73.97399999999999",2,Wednesday,15,50,Yes
336894,40.7239,-73.9981,"40.7239, -73.9981",2,Wednesday,15,52,Yes
336896,40.7567,-73.9786,"40.7567, -73.9786",2,Wednesday,15,52,Yes
336898,40.7199,-74.0003,"40.7199, -74.0003",2,Wednesday,15,52,Yes
336908,40.6449,-73.7821,"40.6449, -73.7821",2,Wednesday,15,53,Yes
336911,40.7642,-73.9544,"40.7642, -73.9544",2,Wednesday,15,54,Yes
336924,40.756,-73.975,"40.756, -73.975",2,Wednesday,15,55,Yes
336944,40.7248,-73.9989,"40.7248, -73.9989",2,Wednesday,15,57,Yes
336945,40.6449,-73.7824,"40.6449, -73.7824",2,Wednesday,15,57,Yes
336946,40.7272,-73.9918,"40.7272, -73.9918",2,Wednesday,15,57,Yes
336948,40.7741,-73.872,"40.7741, -73.872",2,Wednesday,15,58,Yes
336975,40.7444,-74.0066,"40.7444, -74.0066",2,Wednesday,16,0,Yes
336989,40.7276,-74.0072,"40.7276, -74.0072",2,Wednesday,16,2,Yes
337008,40.7249,-73.9972,"40.7249, -73.9972",2,Wednesday,16,4,Yes
337035,40.7551,-73.984,"40.7551, -73.984",2,Wednesday,16,7,Yes
337037,40.7535,-73.9788,"40.7535, -73.9788",2,Wednesday,16,8,Yes
337042,40.7404,-73.9963,"40.7404, -73.9963",2,Wednesday,16,8,Yes
337059,40.7564,-73.97800000000001,"40.7564, -73.97800000000001",2,Wednesday,16,10,Yes
337068,40.7561,-73.9832,"40.7561, -73.9832",2,Wednesday,16,11,Yes
337069,40.7627,-73.9742,"40.7627, -73.9742",2,Wednesday,16,11,Yes
337070,40.7646,-73.9736,"40.7646, -73.9736",2,Wednesday,16,11,Yes
337090,40.7233,-73.9912,"40.7233, -73.9912",2,Wednesday,16,13,Yes
337094,40.7558,-73.9708,"40.7558, -73.9708",2,Wednesday,16,14,Yes
337112,40.7683,-73.8623,"40.7683, -73.8623",2,Wednesday,16,16,Yes
337121,40.7103,-73.9846,"40.7103, -73.9846",2,Wednesday,16,16,Yes
337126,40.7103,-73.9846,"40.7103, -73.9846",2,Wednesday,16,17,Yes
337128,40.7552,-73.9752,"40.7552, -73.9752",2,Wednesday,16,17,Yes
337130,40.7552,-73.9752,"40.7552, -73.9752",2,Wednesday,16,17,Yes
337150,40.7309,-73.9913,"40.7309, -73.9913",2,Wednesday,16,21,Yes
337159,40.7218,-73.992,"40.7218, -73.992",2,Wednesday,16,22,Yes
337168,40.7249,-73.9984,"40.7249, -73.9984",2,Wednesday,16,23,Yes
337175,40.7422,-74.0045,"40.7422, -74.0045",2,Wednesday,16,24,Yes
337176,40.7438,-73.9879,"40.7438, -73.9879",2,Wednesday,16,24,Yes
337188,40.6466,-73.7897,"40.6466, -73.7897",2,Wednesday,16,26,Yes
337206,40.7529,-73.9855,"40.7529, -73.9855",2,Wednesday,16,28,Yes
337211,40.7218,-74.0042,"40.7218, -74.0042",2,Wednesday,16,29,Yes
337224,40.7283,-74.0071,"40.7283, -74.0071",2,Wednesday,16,30,Yes
337228,40.7151,-74.016,"40.7151, -74.016",2,Wednesday,16,31,Yes
337229,40.6416,-73.7886,"40.6416, -73.7886",2,Wednesday,16,31,Yes
337231,40.7512,-74.0066,"40.7512, -74.0066",2,Wednesday,16,31,Yes
337232,40.7512,-74.0066,"40.7512, -74.0066",2,Wednesday,16,31,Yes
337241,40.7421,-74.0045,"40.7421, -74.0045",2,Wednesday,16,32,Yes
337244,40.645,-73.7819,"40.645, -73.7819",2,Wednesday,16,32,Yes
337271,40.7273,-73.9921,"40.7273, -73.9921",2,Wednesday,16,35,Yes
337286,40.7111,-74.0057,"40.7111, -74.0057",2,Wednesday,16,36,Yes
337292,40.7442,-74.0067,"40.7442, -74.0067",2,Wednesday,16,37,Yes
337302,40.7535,-73.9809,"40.7535, -73.9809",2,Wednesday,16,38,Yes
337305,40.7664,-73.9684,"40.7664, -73.9684",2,Wednesday,16,38,Yes
337317,40.7551,-73.9797,"40.7551, -73.9797",2,Wednesday,16,39,Yes
337339,40.7422,-74.0042,"40.7422, -74.0042",2,Wednesday,16,41,Yes
337345,40.6449,-73.7821,"40.6449, -73.7821",2,Wednesday,16,42,Yes
337347,40.7635,-73.9736,"40.7635, -73.9736",2,Wednesday,16,42,Yes
337355,40.7273,-74.0055,"40.7273, -74.0055",2,Wednesday,16,43,Yes
337411,40.7528,-73.9793,"40.7528, -73.9793",2,Wednesday,16,48,Yes
337419,40.7644,-73.9708,"40.7644, -73.9708",2,Wednesday,16,49,Yes
337430,40.6449,-73.7822,"40.6449, -73.7822",2,Wednesday,16,49,Yes
337454,40.7198,-74.0102,"40.7198, -74.0102",2,Wednesday,16,53,Yes
337456,40.7569,-73.9826,"40.7569, -73.9826",2,Wednesday,16,53,Yes
337466,40.7627,-73.9713,"40.7627, -73.9713",2,Wednesday,16,54,Yes
337467,40.7249,-73.9984,"40.7249, -73.9984",2,Wednesday,16,54,Yes
337471,40.7181,-74.015,"40.7181, -74.015",2,Wednesday,16,54,Yes
337472,40.7551,-73.984,"40.7551, -73.984",2,Wednesday,16,54,Yes
337481,40.6449,-73.7822,"40.6449, -73.7822",2,Wednesday,16,55,Yes
337485,40.758,-73.9818,"40.758, -73.9818",2,Wednesday,16,56,Yes
337486,40.7409,-74.0076,"40.7409, -74.0076",2,Wednesday,16,56,Yes
337496,40.724000000000004,-74.0033,"40.724000000000004, -74.0033",2,Wednesday,16,57,Yes
337512,40.7555,-73.9873,"40.7555, -73.9873",2,Wednesday,16,58,Yes
337515,40.756,-73.975,"40.756, -73.975",2,Wednesday,16,58,Yes
337535,40.7438,-74.0062,"40.7438, -74.0062",2,Wednesday,16,59,Yes
337537,40.722,-73.9963,"40.722, -73.9963",2,Wednesday,17,0,Yes
337566,40.7513,-74.0067,"40.7513, -74.0067",2,Wednesday,17,2,Yes
337605,40.7478,-73.985,"40.7478, -73.985",2,Wednesday,17,6,Yes
337607,40.742,-73.9934,"40.742, -73.9934",2,Wednesday,17,6,Yes
337620,40.7731,-73.8857,"40.7731, -73.8857",2,Wednesday,17,7,Yes
337623,40.7747,-73.9633,"40.7747, -73.9633",2,Wednesday,17,8,Yes
337625,40.7514,-74.0066,"40.7514, -74.0066",2,Wednesday,17,8,Yes
337628,40.7515,-73.994,"40.7515, -73.994",2,Wednesday,17,8,Yes
337636,40.7591,-73.9727,"40.7591, -73.9727",2,Wednesday,17,9,Yes
337642,40.7257,-74.0058,"40.7257, -74.0058",2,Wednesday,17,9,Yes
337643,40.7257,-74.0058,"40.7257, -74.0058",2,Wednesday,17,9,Yes
337654,40.7537,-73.9807,"40.7537, -73.9807",2,Wednesday,17,10,Yes
337655,40.7388,-74.0081,"40.7388, -74.0081",2,Wednesday,17,11,Yes
337694,40.722,-74.0041,"40.722, -74.0041",2,Wednesday,17,13,Yes
337696,40.7366,-73.9907,"40.7366, -73.9907",2,Wednesday,17,14,Yes
337702,40.6463,-73.777,"40.6463, -73.777",2,Wednesday,17,14,Yes
337705,40.7564,-73.9788,"40.7564, -73.9788",2,Wednesday,17,14,Yes
337761,40.7565,-73.9787,"40.7565, -73.9787",2,Wednesday,17,20,Yes
337780,40.7277,-74.0072,"40.7277, -74.0072",2,Wednesday,17,21,Yes
337789,40.7475,-73.9852,"40.7475, -73.9852",2,Wednesday,17,22,Yes
337790,40.7529,-73.9855,"40.7529, -73.9855",2,Wednesday,17,22,Yes
337805,40.7334,-73.9899,"40.7334, -73.9899",2,Wednesday,17,23,Yes
337810,40.7522,-73.9856,"40.7522, -73.9856",2,Wednesday,17,24,Yes
337811,40.7562,-73.998,"40.7562, -73.998",2,Wednesday,17,24,Yes
337821,40.722,-74.0041,"40.722, -74.0041",2,Wednesday,17,25,Yes
337822,40.7617,-73.9749,"40.7617, -73.9749",2,Wednesday,17,26,Yes
337823,40.7572,-73.9824,"40.7572, -73.9824",2,Wednesday,17,26,Yes
337832,40.7665,-73.9608,"40.7665, -73.9608",2,Wednesday,17,27,Yes
337833,40.724000000000004,-73.998,"40.724000000000004, -73.998",2,Wednesday,17,27,Yes
337874,40.7512,-74.0067,"40.7512, -74.0067",2,Wednesday,17,30,Yes
337876,40.7369,-74.0037,"40.7369, -74.0037",2,Wednesday,17,30,Yes
337883,40.7564,-73.97800000000001,"40.7564, -73.97800000000001",2,Wednesday,17,30,Yes
337890,40.7306,-74.0068,"40.7306, -74.0068",2,Wednesday,17,30,Yes
337904,40.74,-73.9949,"40.74, -73.9949",2,Wednesday,17,32,Yes
337907,40.7136,-74.0117,"40.7136, -74.0117",2,Wednesday,17,33,Yes
337929,40.7557,-73.9872,"40.7557, -73.9872",2,Wednesday,17,35,Yes
337951,40.7384,-73.9877,"40.7384, -73.9877",2,Wednesday,17,37,Yes
337953,40.7519,-73.9937,"40.7519, -73.9937",2,Wednesday,17,37,Yes
337963,40.7171,-74.0046,"40.7171, -74.0046",2,Wednesday,17,37,Yes
337972,40.7323,-74.0077,"40.7323, -74.0077",2,Wednesday,17,38,Yes
337981,40.7236,-74.0108,"40.7236, -74.0108",2,Wednesday,17,39,Yes
338031,40.7209,-74.0041,"40.7209, -74.0041",2,Wednesday,17,43,Yes
338044,40.7484,-73.9888,"40.7484, -73.9888",2,Wednesday,17,44,Yes
338047,40.7532,-73.9748,"40.7532, -73.9748",2,Wednesday,17,44,Yes
338055,40.7334,-73.9899,"40.7334, -73.9899",2,Wednesday,17,45,Yes
338061,40.7573,-73.9781,"40.7573, -73.9781",2,Wednesday,17,46,Yes
338067,40.7566,-73.9823,"40.7566, -73.9823",2,Wednesday,17,46,Yes
338069,40.7566,-73.9823,"40.7566, -73.9823",2,Wednesday,17,46,Yes
338086,40.760999999999996,-73.9754,"40.760999999999996, -73.9754",2,Wednesday,17,48,Yes
338136,40.7343,-74.003,"40.7343, -74.003",2,Wednesday,17,52,Yes
338140,40.7536,-73.9871,"40.7536, -73.9871",2,Wednesday,17,53,Yes
338145,40.7277,-74.0072,"40.7277, -74.0072",2,Wednesday,17,54,Yes
338166,40.7052,-74.0074,"40.7052, -74.0074",2,Wednesday,17,55,Yes
338168,40.7229,-74.008,"40.7229, -74.008",2,Wednesday,17,56,Yes
338189,40.7632,-73.9738,"40.7632, -73.9738",2,Wednesday,17,58,Yes
338217,40.7588,-73.9739,"40.7588, -73.9739",2,Wednesday,18,1,Yes
338220,40.7376,-74.0093,"40.7376, -74.0093",2,Wednesday,18,2,Yes
338277,40.7306,-74.0068,"40.7306, -74.0068",2,Wednesday,18,7,Yes
338278,40.7739,-73.8724,"40.7739, -73.8724",2,Wednesday,18,7,Yes
338279,40.7541,-73.9921,"40.7541, -73.9921",2,Wednesday,18,7,Yes
338294,40.7385,-73.9855,"40.7385, -73.9855",2,Wednesday,18,8,Yes
338307,40.769,-73.9812,"40.769, -73.9812",2,Wednesday,18,10,Yes
338321,40.7732,-73.8856,"40.7732, -73.8856",2,Wednesday,18,11,Yes
338331,40.7732,-73.8856,"40.7732, -73.8856",2,Wednesday,18,12,Yes
338332,40.7732,-73.8856,"40.7732, -73.8856",2,Wednesday,18,12,Yes
338335,40.7327,-73.9876,"40.7327, -73.9876",2,Wednesday,18,12,Yes
338338,40.645,-73.7819,"40.645, -73.7819",2,Wednesday,18,13,Yes
338343,40.7271,-74.0055,"40.7271, -74.0055",2,Wednesday,18,13,Yes
338350,40.7402,-74.0059,"40.7402, -74.0059",2,Wednesday,18,14,Yes
338382,40.7197,-74.0102,"40.7197, -74.0102",2,Wednesday,18,16,Yes
338385,40.7195,-74.0103,"40.7195, -74.0103",2,Wednesday,18,17,Yes
338407,40.7686,-73.8626,"40.7686, -73.8626",2,Wednesday,18,19,Yes
338425,40.7685,-73.8624,"40.7685, -73.8624",2,Wednesday,18,21,Yes
338437,40.7449,-73.9888,"40.7449, -73.9888",2,Wednesday,18,22,Yes
338438,40.7731,-73.8856,"40.7731, -73.8856",2,Wednesday,18,22,Yes
338451,40.7682,-73.8621,"40.7682, -73.8621",2,Wednesday,18,23,Yes
338457,40.7732,-73.8855,"40.7732, -73.8855",2,Wednesday,18,24,Yes
338461,40.7573,-73.9781,"40.7573, -73.9781",2,Wednesday,18,24,Yes
338462,40.7386,-73.9885,"40.7386, -73.9885",2,Wednesday,18,24,Yes
338468,40.7233,-73.9913,"40.7233, -73.9913",2,Wednesday,18,25,Yes
338473,40.7426,-74.0071,"40.7426, -74.0071",2,Wednesday,18,26,Yes
338493,40.753,-73.9837,"40.753, -73.9837",2,Wednesday,18,29,Yes
338494,40.760999999999996,-73.9733,"40.760999999999996, -73.9733",2,Wednesday,18,29,Yes
338501,40.7548,-73.9799,"40.7548, -73.9799",2,Wednesday,18,30,Yes
338509,40.7028,-73.9907,"40.7028, -73.9907",2,Wednesday,18,31,Yes
338516,40.758,-73.9818,"40.758, -73.9818",2,Wednesday,18,32,Yes
338523,40.771,-73.866,"40.771, -73.866",2,Wednesday,18,33,Yes
338557,40.7203,-74.0022,"40.7203, -74.0022",2,Wednesday,18,37,Yes
338566,40.7638,-73.9761,"40.7638, -73.9761",2,Wednesday,18,38,Yes
338585,40.7535,-73.9788,"40.7535, -73.9788",2,Wednesday,18,40,Yes
338586,40.759,-73.9942,"40.759, -73.9942",2,Wednesday,18,41,Yes
338593,40.7438,-74.0062,"40.7438, -74.0062",2,Wednesday,18,41,Yes
338607,40.7325,-73.9992,"40.7325, -73.9992",2,Wednesday,18,43,Yes
